Row ID,Sales,Forecast(Sales),Lower Confidence Bound(Sales),Upper Confidence Bound(Sales)
1484,3.424,,,
1485,177,,,
1486,3.76,,,
1487,1212.848,,,
1488,89.97,,,
1489,42.6,,,
1490,5.04,,,
1491,62.96,,,
1492,5.88,,,
1493,977.292,,,
1494,9.64,,,
1495,40.05,,,
1496,10.192,,,
1497,16.784,,,
1498,13.12,,,
1499,18.16,,,
1500,16.056,,,
1501,223.056,,,
1502,540.048,,,
1503,33.52,,,
1504,9.94,,,
1505,6.72,,,
1506,1004.976,,,
1507,17.88,,,
1508,396,,,
1509,34.5,,,
1510,8.36,,,
1511,385.6,,,
1512,35.82,,,
1513,200.064,,,
1514,21.38,,,
1515,6.744,,,
1516,63.686,,,
1517,1669.6,,,
1518,83.84,,,
1519,13.272,,,
1520,21.336,,,
1521,16.52,,,
1522,206.112,,,
1523,19.92,,,
1524,198.272,,,
1525,247.104,,,
1526,86.304,,,
1527,4.16,,,
1528,11.648,,,
1529,26.18,,,
1530,7.3,,,
1531,74.352,,,
1532,10.744,,,
1533,8.376,,,
1534,212.88,,,
1535,203.983,,,
1536,40.74,,,
1537,11.67,,,
1538,39.99,,,
1539,16.28,,,
1540,782.94,,,
1541,242.48,,,
1542,8.32,,,
1543,10.464,,,
1544,82.896,,,
1545,34.24,,,
1546,1573.488,,,
1547,335.52,,,
1548,23.912,,,
1549,27.056,,,
1550,559.992,,,
1551,9.324,,,
1552,111.96,,,
1553,21.56,,,
1554,124.75,,,
1555,5.28,,,
1556,91.96,,,
1557,9.344,,,
1558,79.36,,,
1559,171.96,,,
1560,35.352,,,
1561,18.9,,,
1562,2.78,,,
1563,1044.63,,,
1564,11.352,,,
1565,354.9,,,
1566,453.576,,,
1567,21.48,,,
1568,8.784,,,
1569,122.97,,,
1570,12.84,,,
1571,603.92,,,
1572,21.84,,,
1573,29.99,,,
1574,381.44,,,
1575,40.68,,,
1576,763.28,,,
1577,23.952,,,
1578,4.98,,,
1579,170.88,,,
1580,307.98,,,
1581,382.806,,,
1582,41.96,,,
1583,1217.568,,,
1584,47.04,,,
1585,6.16,,,
1586,979.95,,,
1587,143.7,,,
1588,10.65,,,
1589,247.8,,,
1590,10.96,,,
1591,33.488,,,
1592,8.04,,,
1593,201.568,,,
1594,13.44,,,
1595,359.058,,,
1596,47.992,,,
1597,547.3,,,
1598,16.896,,,
1599,6.672,,,
1600,99.136,,,
1601,15.992,,,
1602,211.96,,,
1603,6.672,,,
1604,155.94,,,
1605,39.96,,,
1606,5.46,,,
1607,73.2,,,
1608,5.84,,,
1609,22.72,,,
1610,9.336,,,
1611,290.666,,,
1612,201.584,,,
1613,83.984,,,
1614,1000.02,,,
1615,83.976,,,
1616,3.75,,,
1617,41.4,,,
1618,29.79,,,
1619,59.48,,,
1620,6.69,,,
1621,198.46,,,
1622,786.48,,,
1623,23.168,,,
1624,50,,,
1625,675.96,,,
1626,1265.85,,,
1627,523.25,,,
1628,517.5,,,
1629,17.92,,,
1630,41.256,,,
1631,1006.056,,,
1632,10.688,,,
1633,10.368,,,
1634,25.12,,,
1635,58.112,,,
1636,15.552,,,
1637,669.08,,,
1638,438.336,,,
1639,19.44,,,
1640,9.64,,,
1641,12.7,,,
1642,41.37,,,
1643,12.624,,,
1644,1247.64,,,
1645,3149.93,,,
1646,209.7,,,
1647,35.36,,,
1648,3.168,,,
1649,121.104,,,
1650,45.894,,,
1651,109.92,,,
1652,13.36,,,
1653,169.68,,,
1654,132.52,,,
1655,2.96,,,
1656,8.448,,,
1657,95.94,,,
1658,34.79,,,
1659,160.776,,,
1660,88.752,,,
1661,13.904,,,
1662,677.58,,,
1663,13.896,,,
1664,41.92,,,
1665,297.576,,,
1666,4.344,,,
1667,94.992,,,
1668,74.352,,,
1669,14.04,,,
1670,1018.104,,,
1671,16.68,,,
1672,58.58,,,
1673,167.968,,,
1674,196.62,,,
1675,21.936,,,
1676,6.588,,,
1677,104.28,,,
1678,17.94,,,
1679,64.784,,,
1680,32.382,,,
1681,42.368,,,
1682,399.54,,,
1683,18.97,,,
1684,14.82,,,
1685,99.28,,,
1686,1.188,,,
1687,7.518,,,
1688,10.368,,,
1689,310.88,,,
1690,853.092,,,
1691,33.45,,,
1692,10.4,,,
1693,21.88,,,
1694,13.616,,,
1695,63.96,,,
1696,14.46,,,
1697,104.98,,,
1698,106.96,,,
1699,21.56,,,
1700,515.88,,,
1701,11.808,,,
1702,1931.04,,,
1703,9.96,,,
1704,12.35,,,
1705,9.702,,,
1706,11.61,,,
1707,43.86,,,
1708,148.48,,,
1709,7.42,,,
1710,71.992,,,
1711,19.9,,,
1712,1702.12,,,
1713,14.304,,,
1714,765.625,,,
1715,307.666,,,
1716,7.712,,,
1717,242.9,,,
1718,454.9,,,
1719,35.92,,,
1720,39.76,,,
1721,47.744,,,
1722,159.984,,,
1723,255.968,,,
1724,359.058,,,
1725,434.352,,,
1726,3.552,,,
1727,88.832,,,
1728,1048.35,,,
1729,100,,,
1730,7.83,,,
1731,96.256,,,
1732,10.688,,,
1733,338.04,,,
1734,154.24,,,
1735,34.848,,,
1736,22,,,
1737,4.368,,,
1738,31.44,,,
1739,17.9,,,
1740,129.45,,,
1741,20.88,,,
1742,20.736,,,
1743,7.168,,,
1744,11.168,,,
1745,442.4,,,
1746,13.36,,,
1747,11.232,,,
1748,10.272,,,
1749,10.368,,,
1750,6.24,,,
1751,206.962,,,
1752,9.46,,,
1753,559.62,,,
1754,109.92,,,
1755,8.56,,,
1756,360.712,,,
1757,1718.4,,,
1758,41.568,,,
1759,46.864,,,
1760,19.536,,,
1761,411.332,,,
1762,28.752,,,
1763,293.199,,,
1764,35.06,,,
1765,4.13,,,
1766,109.8,,,
1767,9.82,,,
1768,7.644,,,
1769,51.465,,,
1770,6.976,,,
1771,12.222,,,
1772,97.984,,,
1773,62.4,,,
1774,20.86,,,
1775,497.61,,,
1776,5.34,,,
1777,3.15,,,
1778,368.91,,,
1779,14.7,,,
1780,59.97,,,
1781,83.36,,,
1782,6.58,,,
1783,122.94,,,
1784,219.84,,,
1785,98.16,,,
1786,33.04,,,
1787,86.97,,,
1788,134.97,,,
1789,699.98,,,
1790,139.95,,,
1791,48.94,,,
1792,2807.84,,,
1793,46.64,,,
1794,60.416,,,
1795,107.94,,,
1796,63.84,,,
1797,347.97,,,
1798,37.008,,,
1799,215.65,,,
1800,11.168,,,
1801,53.952,,,
1802,4.18,,,
1803,5.607,,,
1804,4663.736,,,
1805,79.984,,,
1806,2575.944,,,
1807,45.36,,,
1808,254.24,,,
1809,69.93,,,
1810,16.156,,,
1811,54.816,,,
1812,1441.3,,,
1813,77.6,,,
1814,4.656,,,
1815,170.136,,,
1816,7.38,,,
1817,9.26,,,
1818,9.96,,,
1819,75.6,,,
1820,29.32,,,
1821,92.064,,,
1822,6.976,,,
1823,62.958,,,
1824,5.184,,,
1825,31.32,,,
1826,11.84,,,
1827,22.784,,,
1828,1127.976,,,
1829,38.88,,,
1830,779.796,,,
1831,1439.92,,,
1832,262.11,,,
1833,207,,,
1834,1439.982,,,
1835,36.288,,,
1836,21.4,,,
1837,1245.86,,,
1838,17.544,,,
1839,44.128,,,
1840,62.92,,,
1841,78.304,,,
1842,140.81,,,
1843,40.096,,,
1844,40.784,,,
1845,90.57,,,
1846,40.08,,,
1847,37.68,,,
1848,362.352,,,
1849,7.184,,,
1850,34.76,,,
1851,831.2,,,
1852,26.4,,,
1853,106.75,,,
1854,97.82,,,
1855,141.4,,,
1856,14.52,,,
1857,127.92,,,
1858,34.24,,,
1859,137.62,,,
1860,100.49,,,
1861,257.568,,,
1862,119.96,,,
1863,49.632,,,
1864,727.45,,,
1865,24.96,,,
1866,370.782,,,
1867,196.45,,,
1868,31.104,,,
1869,78.256,,,
1870,6.48,,,
1871,99.2,,,
1872,801.568,,,
1873,272.848,,,
1874,70.98,,,
1875,16.224,,,
1876,176.784,,,
1877,470.376,,,
1878,393.568,,,
1879,302.376,,,
1880,68.742,,,
1881,29.34,,,
1882,383.607,,,
1883,563.4,,,
1884,217.056,,,
1885,6,,,
1886,31.56,,,
1887,7.104,,,
1888,398.352,,,
1889,121.792,,,
1890,409.59,,,
1891,10.56,,,
1892,3.38,,,
1893,7.824,,,
1894,24.784,,,
1895,34.65,,,
1896,487.984,,,
1897,1793.98,,,
1898,29.808,,,
1899,505.176,,,
1900,174.0585,,,
1901,191.88,,,
1902,14.78,,,
1903,5.184,,,
1904,478.48,,,
1905,28.4,,,
1906,909.12,,,
1907,2.952,,,
1908,27.018,,,
1909,136.92,,,
1910,18.96,,,
1911,99.39,,,
1912,273.896,,,
1913,597.132,,,
1914,149.95,,,
1915,4.608,,,
1916,15.528,,,
1917,11.952,,,
1918,11.65,,,
1919,299.9,,,
1920,895.92,,,
1921,462.564,,,
1922,15.008,,,
1923,863.64,,,
1924,47.616,,,
1925,92.94,,,
1926,199.98,,,
1927,177.48,,,
1928,88.768,,,
1929,6.48,,,
1930,46.51,,,
1931,659.976,,,
1932,271.992,,,
1933,145.74,,,
1934,15.4,,,
1935,244.55,,,
1936,166.16,,,
1937,14.73,,,
1938,19.968,,,
1939,33.488,,,
1940,8.736,,,
1941,662.88,,,
1942,47.36,,,
1943,27.44,,,
1944,3.24,,,
1945,95.968,,,
1946,10.368,,,
1947,23.1,,,
1948,11.54,,,
1949,254.526,,,
1950,12.98,,,
1951,26.432,,,
1952,197.97,,,
1953,18.9,,,
1954,1282.41,,,
1955,4.92,,,
1956,238,,,
1957,167.97,,,
1958,17.12,,,
1959,16.2,,,
1960,33.99,,,
1961,296.85,,,
1962,112.8,,,
1963,13.71,,,
1964,24.9,,,
1965,286.29,,,
1966,24.18,,,
1967,281.97,,,
1968,69.5,,,
1969,166.44,,,
1970,291.96,,,
1971,6.408,,,
1972,408.744,,,
1973,5.104,,,
1974,2.896,,,
1975,35.016,,,
1976,275.97,,,
1977,1394.95,,,
1978,545.88,,,
1979,5.248,,,
1980,933.536,,,
1981,42.976,,,
1982,3.76,,,
1983,479.96,,,
1984,320.88,,,
1985,23.88,,,
1986,26.76,,,
1987,1439.976,,,
1988,17.22,,,
1989,1024.38,,,
1990,26.22,,,
1991,17.34,,,
1992,4.956,,,
1993,71.04,,,
1994,5.344,,,
1995,11.304,,,
1996,294.62,,,
1997,8.752,,,
1998,15,,,
1999,161.61,,,
2000,144.95,,,
2001,199.95,,,
2002,41.86,,,
2003,95.94,,,
2004,304.45,,,
2005,11.364,,,
2006,29.68,,,
2007,47.53,,,
2008,183.372,,,
2009,4.224,,,
2010,333.056,,,
2011,24.896,,,
2012,159.984,,,
2013,46.344,,,
2014,350.98,,,
2015,13.08,,,
2016,900.08,,,
2017,17.568,,,
2018,14.62,,,
2019,33.36,,,
2020,40.14,,,
2021,1606.23,,,
2022,17.04,,,
2023,49.53,,,
2024,872.32,,,
2025,239.12,,,
2026,141.96,,,
2027,33.024,,,
2028,67.136,,,
2029,14.73,,,
2030,104.9,,,
2031,61.04,,,
2032,10.95,,,
2033,9.392,,,
2034,9.328,,,
2035,8.26,,,
2036,269.97,,,
2037,29.04,,,
2038,14.62,,,
2039,11.952,,,
2040,4.536,,,
2041,9.156,,,
2042,75.36,,,
2043,57.504,,,
2044,38.864,,,
2045,15.552,,,
2046,162.64,,,
2047,597,,,
2048,55.48,,,
2049,289.8,,,
2050,2.502,,,
2051,6.48,,,
2052,341.488,,,
2053,11.12,,,
2054,25.344,,,
2055,17.31,,,
2056,199.95,,,
2057,1586.69,,,
2058,84.99,,,
2059,411.8,,,
2060,11.34,,,
2061,80.3,,,
2062,15.968,,,
2063,64.74,,,
2064,19.296,,,
2065,405.64,,,
2066,146.352,,,
2067,251.91,,,
2068,12.39,,,
2069,199.96,,,
2070,710.832,,,
2071,1.941,,,
2072,283.92,,,
2073,7.312,,,
2074,59.97,,,
2075,761.544,,,
2076,58.2,,,
2077,39.9,,,
2078,90.86,,,
2079,94.85,,,
2080,106.232,,,
2081,111.984,,,
2082,7.712,,,
2083,37.44,,,
2084,23.68,,,
2085,122.12,,,
2086,18.45,,,
2087,324.9,,,
2088,146.73,,,
2089,3.96,,,
2090,5.76,,,
2091,26.55,,,
2092,310.443,,,
2093,479.9,,,
2094,12.88,,,
2095,13.12,,,
2096,511.84,,,
2097,91.96,,,
2098,8.34,,,
2099,37.68,,,
2100,279.944,,,
2101,636.408,,,
2102,83.168,,,
2103,259.136,,,
2104,221.92,,,
2105,26,,,
2106,15.552,,,
2107,0.876,,,
2108,19.98,,,
2109,398.352,,,
2110,5.04,,,
2111,17.45,,,
2112,323.136,,,
2113,29.7,,,
2114,1295.84,,,
2115,46.84,,,
2116,425.833,,,
2117,209.67,,,
2118,159.88,,,
2119,5.28,,,
2120,895.92,,,
2121,2.808,,,
2122,215.976,,,
2123,241.96,,,
2124,27.72,,,
2125,104.68,,,
2126,62.958,,,
2127,86.376,,,
2128,64.944,,,
2129,20.736,,,
2130,33.28,,,
2131,38.52,,,
2132,139.86,,,
2133,19.65,,,
2134,152.991,,,
2135,10.584,,,
2136,94.92,,,
2137,14.76,,,
2138,3.656,,,
2139,146.82,,,
2140,149.544,,,
2141,17.14,,,
2142,991.764,,,
2143,30.48,,,
2144,23.988,,,
2145,16.688,,,
2146,422.058,,,
2147,38.088,,,
2148,254.352,,,
2149,43.31,,,
2150,84.95,,,
2151,233.058,,,
2152,111.79,,,
2153,14.94,,,
2154,14.16,,,
2155,22.608,,,
2156,21.48,,,
2157,501.81,,,
2158,161.94,,,
2159,17.856,,,
2160,8.808,,,
2161,79.384,,,
2162,34.58,,,
2163,314.55,,,
2164,191.976,,,
2165,8.288,,,
2166,139.92,,,
2167,15.872,,,
2168,6.286,,,
2169,14.016,,,
2170,71.976,,,
2171,107.982,,,
2172,305.312,,,
2173,19.752,,,
2174,9.264,,,
2175,61.792,,,
2176,45.68,,,
2177,60.12,,,
2178,41.72,,,
2179,71.6,,,
2180,85.232,,,
2181,44.4,,,
2182,442.764,,,
2183,3999.95,,,
2184,199.95,,,
2185,63.68,,,
2186,54.896,,,
2187,29,,,
2188,70.08,,,
2189,121.3,,,
2190,1454.49,,,
2191,60.81,,,
2192,153.552,,,
2193,65.34,,,
2194,123.92,,,
2195,35.1,,,
2196,44.75,,,
2197,4.704,,,
2198,14.67,,,
2199,15.552,,,
2200,5.232,,,
2201,22.2,,,
2202,881.93,,,
2203,6.096,,,
2204,191.82,,,
2205,20.104,,,
2206,67.56,,,
2207,29.932,,,
2208,38.272,,,
2209,16.52,,,
2210,832.93,,,
2211,43.8,,,
2212,167.292,,,
2213,27.42,,,
2214,1.44,,,
2215,61.776,,,
2216,241.96,,,
2217,108.608,,,
2218,2.816,,,
2219,9.984,,,
2220,14.98,,,
2221,1145.6,,,
2222,485.94,,,
2223,37.376,,,
2224,70.686,,,
2225,54.816,,,
2226,72.294,,,
2227,2.896,,,
2228,124.792,,,
2229,330.588,,,
2230,673.568,,,
2231,52.98,,,
2232,526.45,,,
2233,228.92,,,
2234,319.968,,,
2235,205.03,,,
2236,190.86,,,
2237,24.32,,,
2238,44.4,,,
2239,44.4,,,
2240,1016.792,,,
2241,38.136,,,
2242,494.982,,,
2243,56.56,,,
2244,5.56,,,
2245,9.02,,,
2246,8.62,,,
2247,659.976,,,
2248,13.36,,,
2249,41.72,,,
2250,11.52,,,
2251,541.44,,,
2252,19.44,,,
2253,143.7,,,
2254,43.26,,,
2255,43.56,,,
2256,437.85,,,
2257,109.48,,,
2258,1212.96,,,
2259,18.54,,,
2260,5,,,
2261,371.97,,,
2262,166.24,,,
2263,359.97,,,
2264,499.98,,,
2265,5.28,,,
2266,8.26,,,
2267,7.968,,,
2268,12.96,,,
2269,6.48,,,
2270,6.984,,,
2271,47.96,,,
2272,199.74,,,
2273,435.26,,,
2274,1119.984,,,
2275,143.432,,,
2276,122.352,,,
2277,306.2,,,
2278,85.98,,,
2279,223.96,,,
2280,97.568,,,
2281,614.272,,,
2282,199.98,,,
2283,48.16,,,
2284,23.92,,,
2285,60.69,,,
2286,14.352,,,
2287,35.04,,,
2288,17.48,,,
2289,16.4,,,
2290,892.98,,,
2291,287.97,,,
2292,595.38,,,
2293,12.96,,,
2294,4.95,,,
2295,181.95,,,
2296,13.52,,,
2297,259.7,,,
2298,42.95,,,
2299,1399.93,,,
2300,503.96,,,
2301,12.72,,,
2302,11.52,,,
2303,316,,,
2304,723.92,,,
2305,106.32,,,
2306,141.372,,,
2307,27.216,,,
2308,390.75,,,
2309,280.792,,,
2310,68.448,,,
2311,88.04,,,
2312,15.872,,,
2313,215.592,,,
2314,14.62,,,
2315,416.32,,,
2316,43,,,
2317,182.94,,,
2318,60.83,,,
2319,389.97,,,
2320,194.32,,,
2321,265.93,,,
2322,94.74,,,
2323,60.64,,,
2324,76.3,,,
2325,364.8,,,
2326,79.872,,,
2327,46.384,,,
2328,12.96,,,
2329,14.352,,,
2330,547.136,,,
2331,41.96,,,
2332,41.7,,,
2333,277.4,,,
2334,5.78,,,
2335,69.216,,,
2336,10.86,,,
2337,426.79,,,
2338,25.92,,,
2339,45.92,,,
2340,10.72,,,
2341,41.86,,,
2342,63.2,,,
2343,113.97,,,
2344,123.552,,,
2345,490.32,,,
2346,70.08,,,
2347,1.272,,,
2348,557.585,,,
2349,9.024,,,
2350,69.456,,,
2351,10.86,,,
2352,79.47,,,
2353,10.08,,,
2354,1552.831,,,
2355,137.24,,,
2356,36.51,,,
2357,239.976,,,
2358,1579.746,,,
2359,1071.576,,,
2360,613.908,,,
2361,34.86,,,
2362,155.04,,,
2363,13.71,,,
2364,127.88,,,
2365,160.32,,,
2366,46,,,
2367,120.712,,,
2368,23.12,,,
2369,532.704,,,
2370,4.912,,,
2371,252,,,
2372,60.288,,,
2373,2.632,,,
2374,23.688,,,
2375,253.372,,,
2376,5.67,,,
2377,76.776,,,
2378,9.184,,,
2379,32.75,,,
2380,7.216,,,
2381,49.568,,,
2382,54.712,,,
2383,176.04,,,
2384,16.02,,,
2385,185.92,,,
2386,211.168,,,
2387,479.984,,,
2388,7.86,,,
2389,24.448,,,
2390,6.48,,,
2391,41.86,,,
2392,1619.91,,,
2393,113.92,,,
2394,39.68,,,
2395,37.6,,,
2396,59.9,,,
2397,37,,,
2398,5.76,,,
2399,16.68,,,
2400,628.81,,,
2401,56.45,,,
2402,94.2,,,
2403,28.4,,,
2404,956.6648,,,
2405,1115.91,,,
2406,128.744,,,
2407,79.92,,,
2408,24.2,,,
2409,359.976,,,
2410,211.84,,,
2411,5.68,,,
2412,7.52,,,
2413,11.96,,,
2414,629.064,,,
2415,754.45,,,
2416,301.96,,,
2417,595,,,
2418,79.872,,,
2419,2396.4,,,
2420,63.56,,,
2421,99.99,,,
2422,230.376,,,
2423,9.664,,,
2424,158.928,,,
2425,13.023,,,
2426,273.06,,,
2427,39.312,,,
2428,1.344,,,
2429,8.272,,,
2430,12.544,,,
2431,58.48,,,
2432,7.4,,,
2433,366.786,,,
2434,54.368,,,
2435,33.96,,,
2436,826.11,,,
2437,545.85,,,
2438,145.98,,,
2439,35.808,,,
2440,7.904,,,
2441,345,,,
2442,174.286,,,
2443,662.84,,,
2444,95.1,,,
2445,26.88,,,
2446,257.98,,,
2447,17.48,,,
2448,492.835,,,
2449,269.49,,,
2450,29.12,,,
2451,18.75,,,
2452,119.7,,,
2453,9.144,,,
2454,57.06,,,
2455,71.6,,,
2456,107.44,,,
2457,7.31,,,
2458,59.1,,,
2459,46.53,,,
2460,97.84,,,
2461,29.97,,,
2462,98.352,,,
2463,83.92,,,
2464,14.624,,,
2465,136.99,,,
2466,3.15,,,
2467,9.11,,,
2468,571.44,,,
2469,32.4,,,
2470,16.91,,,
2471,14.272,,,
2472,451.136,,,
2473,64.864,,,
2474,217.584,,,
2475,82.95,,,
2476,87.71,,,
2477,1101.48,,,
2478,1322.352,,,
2479,5.46,,,
2480,11.184,,,
2481,153.584,,,
2482,1003.62,,,
2483,35.168,,,
2484,1137.75,,,
2485,99.68,,,
2486,5.56,,,
2487,85.52,,,
2488,9.84,,,
2489,20.04,,,
2490,631.96,,,
2491,23.92,,,
2492,90.24,,,
2493,4548.81,,,
2494,300.93,,,
2495,719.96,,,
2496,647.84,,,
2497,64.17,,,
2498,124.46,,,
2499,9.584,,,
2500,37.608,,,
2501,12.224,,,
2502,2.304,,,
2503,9.36,,,
2504,7.38,,,
2505,53.72,,,
2506,8187.65,,,
2507,77.92,,,
2508,32.784,,,
2509,196.776,,,
2510,479.94,,,
2511,1117.92,,,
2512,106.5,,,
2513,45.66,,,
2514,95.968,,,
2515,47.992,,,
2516,264.32,,,
2517,604.656,,,
2518,129.93,,,
2519,20.16,,,
2520,29.46,,,
2521,868.59,,,
2522,12.96,,,
2523,5.5,,,
2524,121.6,,,
2525,42.048,,,
2526,25.488,,,
2527,6.9,,,
2528,9.648,,,
2529,7.968,,,
2530,10.368,,,
2531,114.2,,,
2532,17.96,,,
2533,12.67,,,
2534,339.96,,,
2535,1801.632,,,
2536,46.32,,,
2537,181.986,,,
2538,431.976,,,
2539,155.37,,,
2540,1348.704,,,
2541,700.152,,,
2542,111.888,,,
2543,143.952,,,
2544,173.94,,,
2545,14.76,,,
2546,205.92,,,
2547,102.833,,,
2548,2.304,,,
2549,1879.96,,,
2550,313.024,,,
2551,5.04,,,
2552,821.88,,,
2553,21.96,,,
2554,25.92,,,
2555,705.544,,,
2556,50,,,
2557,51.712,,,
2558,6.992,,,
2559,1406.86,,,
2560,15.75,,,
2561,323.1,,,
2562,9.216,,,
2563,10.368,,,
2564,15.02,,,
2565,33.82,,,
2566,71,,,
2567,25.12,,,
2568,2665.62,,,
2569,478.08,,,
2570,164.388,,,
2571,13.248,,,
2572,2.912,,,
2573,1399.944,,,
2574,526.45,,,
2575,16.23,,,
2576,319.9,,,
2577,11.36,,,
2578,675.12,,,
2579,62.82,,,
2580,489.92,,,
2581,19.44,,,
2582,16.68,,,
2583,155.35,,,
2584,12.42,,,
2585,187.98,,,
2586,6.608,,,
2587,248.57,,,
2588,22.23,,,
2589,5.98,,,
2590,246.168,,,
2591,14.136,,,
2592,601.47,,,
2593,79.1,,,
2594,327.84,,,
2595,180.96,,,
2596,914.97,,,
2597,587.97,,,
2598,530.34,,,
2599,14.94,,,
2600,121.94,,,
2601,122.71,,,
2602,14.94,,,
2603,1349.85,,,
2604,136.784,,,
2605,61.12,,,
2606,1.167,,,
2607,16.99,,,
2608,24.672,,,
2609,2.52,,,
2610,1218.735,,,
2611,5.904,,,
2612,15.696,,,
2613,6.096,,,
2614,41.568,,,
2615,230.28,,,
2616,18.288,,,
2617,5.78,,,
2618,121.68,,,
2619,4.17,,,
2620,67.04,,,
2621,37.32,,,
2622,18.45,,,
2623,25.92,,,
2624,11199.968,,,
2625,2399.6,,,
2626,63.9,,,
2627,52.99,,,
2628,60.864,,,
2629,652.995,,,
2630,11.22,,,
2631,14.94,,,
2632,39.96,,,
2633,42.624,,,
2634,220.96,,,
2635,4.928,,,
2636,7.23,,,
2637,323.1,,,
2638,19.04,,,
2639,13.128,,,
2640,64.14,,,
2641,858.24,,,
2642,29.99,,,
2643,186.048,,,
2644,36.792,,,
2645,18.624,,,
2646,57.69,,,
2647,42.81,,,
2648,12.96,,,
2649,821.88,,,
2650,104.85,,,
2651,424.9575,,,
2652,10.776,,,
2653,11.784,,,
2654,164.88,,,
2655,1292.94,,,
2656,25.584,,,
2657,261.74,,,
2658,14.4,,,
2659,10.86,,,
2660,883.84,,,
2661,1979.89,,,
2662,79.96,,,
2663,8.76,,,
2664,3.984,,,
2665,370.62,,,
2666,2.742,,,
2667,79.512,,,
2668,28.352,,,
2669,40.784,,,
2670,105.96,,,
2671,166.44,,,
2672,785.88,,,
2673,26.2,,,
2674,1325.85,,,
2675,166.44,,,
2676,8.76,,,
2677,43.584,,,
2678,11.088,,,
2679,25.164,,,
2680,14.4,,,
2681,619.95,,,
2682,89.52,,,
2683,350.973,,,
2684,164.99,,,
2685,312.552,,,
2686,95.952,,,
2687,3.204,,,
2688,3.98,,,
2689,15.7,,,
2690,5.248,,,
2691,5.346,,,
2692,15.48,,,
2693,108.576,,,
2694,109.9,,,
2695,15.384,,,
2696,30.352,,,
2697,821.3,,,
2698,22638.48,,,
2699,21.376,,,
2700,8.016,,,
2701,30.768,,,
2702,18.936,,,
2703,122.352,,,
2704,116.28,,,
2705,132.6,,,
2706,16.68,,,
2707,19.44,,,
2708,192.16,,,
2709,227.36,,,
2710,1919.976,,,
2711,12.828,,,
2712,45.888,,,
2713,60.12,,,
2714,302.376,,,
2715,13.9,,,
2716,129.98,,,
2717,71.98,,,
2718,377.97,,,
2719,124.36,,,
2720,23.976,,,
2721,8.376,,,
2722,58.24,,,
2723,81.2,,,
2724,14.45,,,
2725,95.648,,,
2726,359.97,,,
2727,350.352,,,
2728,1.641,,,
2729,629.958,,,
2730,6.63,,,
2731,799.96,,,
2732,107.53,,,
2733,73.98,,,
2734,5.58,,,
2735,49.12,,,
2736,377.97,,,
2737,42.28,,,
2738,299.97,,,
2739,89.98,,,
2740,477.24,,,
2741,25.98,,,
2742,46.72,,,
2743,35.34,,,
2744,257.64,,,
2745,125.976,,,
2746,79.992,,,
2747,700.056,,,
2748,27.168,,,
2749,8.226,,,
2750,585.552,,,
2751,423.28,,,
2752,225.296,,,
2753,5.56,,,
2754,323.37,,,
2755,783.96,,,
2756,1447.65,,,
2757,11.96,,,
2758,239.97,,,
2759,76.92,,,
2760,481.32,,,
2761,48.4,,,
2762,0.99,,,
2763,101.84,,,
2764,10.332,,,
2765,31.155,,,
2766,8.928,,,
2767,34.384,,,
2768,1924.16,,,
2769,32.192,,,
2770,50.12,,,
2771,47.976,,,
2772,54.5,,,
2773,19.104,,,
2774,49.44,,,
2775,10.368,,,
2776,154.44,,,
2777,60.984,,,
2778,195.466,,,
2779,23.68,,,
2780,2.376,,,
2781,59.2,,,
2782,22,,,
2783,257.98,,,
2784,23.988,,,
2785,23.976,,,
2786,601.536,,,
2787,7.9,,,
2788,58.36,,,
2789,16.464,,,
2790,39.96,,,
2791,25.96,,,
2792,36.27,,,
2793,6.48,,,
2794,1075.088,,,
2795,438.368,,,
2796,18.088,,,
2797,308.499,,,
2798,13.36,,,
2799,39.96,,,
2800,145.85,,,
2801,783.96,,,
2802,7.88,,,
2803,41.37,,,
2804,12.84,,,
2805,25.68,,,
2806,47.516,,,
2807,9.42,,,
2808,12.96,,,
2809,704.9,,,
2810,561.568,,,
2811,179.82,,,
2812,185.58,,,
2813,214.11,,,
2814,999.96,,,
2815,653.55,,,
2816,114.6,,,
2817,60.74,,,
2818,124.36,,,
2819,1088.76,,,
2820,6.72,,,
2821,298.776,,,
2822,302.376,,,
2823,8.928,,,
2824,47.584,,,
2825,33.792,,,
2826,300.5328,,,
2827,2.724,,,
2828,3.264,,,
2829,108.336,,,
2830,55.92,,,
2831,78.304,,,
2832,443.92,,,
2833,155.976,,,
2834,15.47,,,
2835,7.16,,,
2836,10.89,,,
2837,19.44,,,
2838,121.6,,,
2839,695.7,,,
2840,120.33,,,
2841,1139.92,,,
2842,229.544,,,
2843,143.728,,,
2844,36.048,,,
2845,845.488,,,
2846,50.94,,,
2847,762.594,,,
2848,56.28,,,
2849,2690.97,,,
2850,7.434,,,
2851,64.784,,,
2852,28.16,,,
2853,14.98,,,
2854,20.32,,,
2855,40.29,,,
2856,20.23,,,
2857,1603.136,,,
2858,225.296,,,
2859,67.8,,,
2860,377.97,,,
2861,1628.82,,,
2862,286.93,,,
2863,20.736,,,
2864,31.44,,,
2865,83.79,,,
2866,59.52,,,
2867,31.92,,,
2868,14.72,,,
2869,38.976,,,
2870,17.088,,,
2871,74.352,,,
2872,314.352,,,
2873,4.26,,,
2874,811.28,,,
